Justin Lawrence,John Cofer,2012-06-01 00:00:00,16
Daron Cruickshank,Chris Tickle,2012-06-01 00:00:00,16
Myles Jury,Chris Saunders,2012-06-01 00:00:00,16
Sam Sicilia,Cristiano Marcello,2012-06-01 00:00:00,16
Joe Proctor,Jeremy Larsen,2012-06-01 00:00:00,16
Erik Perez,John Albert,2012-06-01 00:00:00,16
Demetrious Johnson,Ian McCall,2012-06-08 00:00:00,16
Erick Silva,Charlie Brenneman,2012-06-08 00:00:00,18
Mike Pyle,Josh Neer,2012-06-08 00:00:00,15
Eddie Wineland,Scott Jorgensen,2012-06-08 00:00:00,19
Mike Pierce,Carlos Eduardo Rocha,2012-06-08 00:00:00,15
Seth Baczynski,Lance Benoist,2012-06-08 00:00:00,16
Matt Grice,Leonard Garcia,2012-06-08 00:00:00,17
Dustin Pague,Jared Papazian,2012-06-08 00:00:00,16
Tim Means,Justin Salas,2012-06-08 00:00:00,16
Buddy Roberts,Caio Magalhaes,2012-06-08 00:00:00,16
Henry Martinez,Bernardo Magalhaes,2012-06-08 00:00:00,16
Sean Pierson,Jake Hecht,2012-06-08 00:00:00,17
Gray Maynard,Clay Guida,2012-06-22 00:00:00,14
Sam Stout,Spencer Fisher,2012-06-22 00:00:00,17
Brian Ebersole,TJ Waldburger,2012-06-22 00:00:00,16
Cub Swanson,Ross Pearson,2012-06-22 00:00:00,19
Ricardo Lamas,Hatsu Hioki,2012-06-22 00:00:00,17
Ramsey Nijem,CJ Keith,2012-06-22 00:00:00,16
Rick Story,Brock Jardine,2012-06-22 00:00:00,14
Steven Siler,Joey Gambino,2012-06-22 00:00:00,15
Chris Camozzi,Nick Catone,2012-06-22 00:00:00,17
Matt Brown,Luis Ramos,2012-06-22 00:00:00,14
Dan Miller,Ricardo Funch,2012-06-22 00:00:00,14
Ken Stone,Dustin Pague,2012-06-22 00:00:00,16
Rich Franklin,Wanderlei Silva,2012-06-23 00:00:00,12
Cezar Ferreira,Sergio Moraes,2012-06-23 00:00:00,16
Rony Jason,Godofredo Pepey,2012-06-23 00:00:00,16
Fabricio Werdum,Mike Russow,2012-06-23 00:00:00,18
Hacran Dias,Iuri Alcantara,2012-06-23 00:00:00,18
Rodrigo Damm,Anistavio Medeiros,2012-06-23 00:00:00,16
Francisco Trinaldo,Delson Heleno,2012-06-23 00:00:00,16
Hugo Viana,John Teixeira,2012-06-23 00:00:00,16
Thiago Perpetuo,Leonardo Mafra,2012-06-23 00:00:00,16
Marcos Vinicius,Wagner Campos,2012-06-23 00:00:00,16
Anderson Silva,Chael Sonnen,2012-07-07 00:00:00,10
Forrest Griffin,Tito Ortiz,2012-07-07 00:00:00,16
Cung Le,Patrick Cote,2012-07-07 00:00:00,16
Demian Maia,Dong Hyun Kim,2012-07-07 00:00:00,17
Chad Mendes,Cody McKenzie,2012-07-07 00:00:00,16
Mike Easton,Ivan Menjivar,2012-07-07 00:00:00,17
Melvin Guillard,Fabricio Camoes,2012-07-07 00:00:00,14
Khabib Nurmagomedov,Gleison Tibau,2012-07-07 00:00:00,19
Constantinos Philippou,Riki Fukuda,2012-07-07 00:00:00,15
Shane Roller,John Alessio,2012-07-07 00:00:00,15
Rafaello Oliveira,Yoislandy Izquierdo,2012-07-07 00:00:00,18
Chris Weidman,Mark Munoz,2012-07-11 00:00:00,18
James Te Huna,Joey Beltran,2012-07-11 00:00:00,14
Aaron Simpson,Kenny Robertson,2012-07-11 00:00:00,14
Francis Carmont,Karlos Vemola,2012-07-11 00:00:00,15
TJ Dillashaw,Vaughan Lee,2012-07-11 00:00:00,16
Rafael Dos Anjos,Anthony Njokuani,2012-07-11 00:00:00,15
Alex Caceres,Damacio Page,2012-07-11 00:00:00,16
Chris Cariaso,Josh Ferguson,2012-07-11 00:00:00,14
Andrew Craig,Rafael Natal,2012-07-11 00:00:00,16
Marcelo Guimaraes,Dan Stittgen,2012-07-11 00:00:00,16
Raphael Assuncao,Issei Tamura,2012-07-11 00:00:00,17
Renan Barao,Urijah Faber,2012-07-21 00:00:00,15
Tim Boetsch,Hector Lombard,2012-07-21 00:00:00,14
Cheick Kongo,Shawn Jordan,2012-07-21 00:00:00,14
James Head,Brian Ebersole,2012-07-21 00:00:00,20
Nick Ring,Court McGee,2012-07-21 00:00:00,17
Ryan Jimmo,Anthony Perosh,2012-07-21 00:00:00,17
Bryan Caraway,Mitch Gagnon,2012-07-21 00:00:00,16
Antonio Carvalho,Daniel Pineda,2012-07-21 00:00:00,18
Anton Kuivanen,Mitch Clarke,2012-07-21 00:00:00,16
Mauricio Rua,Brandon Vera,2012-08-04 00:00:00,17
Lyoto Machida,Ryan Bader,2012-08-04 00:00:00,16
Joe Lauzon,Jamie Varner,2012-08-04 00:00:00,15
Mike Swick,DaMarques Johnson,2012-08-04 00:00:00,13
Nam Phan,Cole Miller,2012-08-04 00:00:00,20
Rani Yahya,Josh Grispi,2012-08-04 00:00:00,15
Philip De Fries,Oli Thompson,2012-08-04 00:00:00,16
Manvel Gamburyan,Michihiro Omigawa,2012-08-04 00:00:00,16
John Moraga,Ulysses Gomez,2012-08-04 00:00:00,16
Benson Henderson,Frankie Edgar,2012-08-11 00:00:00,18
Donald Cerrone,Melvin Guillard,2012-08-11 00:00:00,17
Yushin Okami,Buddy Roberts,2012-08-11 00:00:00,13
Max Holloway,Justin Lawrence,2012-08-11 00:00:00,17
Dennis Bermudez,Tommy Hayden,2012-08-11 00:00:00,16
Michael Kuiper,Jared Hamman,2012-08-11 00:00:00,17
Erik Perez,Ken Stone,2012-08-11 00:00:00,16
Chico Camus,Dustin Pague,2012-08-11 00:00:00,16
Nik Lentz,Eiji Mitsuoka,2012-08-11 00:00:00,14
Jon Jones,Vitor Belfort,2012-09-22 00:00:00,14
Demetrious Johnson,Joseph Benavidez,2012-09-22 00:00:00,17
Michael Bisping,Brian Stann,2012-09-22 00:00:00,14
Matt Hamill,Roger Hollett,2012-09-22 00:00:00,13
Cub Swanson,Charles Oliveira,2012-09-22 00:00:00,17
Vinny Magalhaes,Igor Pokrajac,2012-09-22 00:00:00,19
TJ Grant,Evan Dunham,2012-09-22 00:00:00,18
Sean Pierson,Lance Benoist,2012-09-22 00:00:00,16
Marcus Brimage,Jimy Hettes,2012-09-22 00:00:00,16
Seth Baczynski,Simeon Thoresen,2012-09-22 00:00:00,16
Mitch Gagnon,Walel Watson,2012-09-22 00:00:00,16
Kyle Noke,Charlie Brenneman,2012-09-22 00:00:00,17
Stefan Struve,Stipe Miocic,2012-09-29 00:00:00,15
Dan Hardy,Amir Sadollah,2012-09-29 00:00:00,17
Brad Pickett,Yves Jabouin,2012-09-29 00:00:00,18
Matt Wiman,Paul Sass,2012-09-29 00:00:00,16
John Hathaway,John Maguire,2012-09-29 00:00:00,15
Che Mills,Duane Ludwig,2012-09-29 00:00:00,16
Jimi Manuwa,Kyle Kingsbury,2012-09-29 00:00:00,17
Akira Corassani,Andy Ogle,2012-09-29 00:00:00,16
Brad Tavares,Tom Watson,2012-09-29 00:00:00,15
Gunnar Nelson,DaMarques Johnson,2012-09-29 00:00:00,16
Robert Peralta,Jason Young,2012-09-29 00:00:00,15
Antonio Silva,Travis Browne,2012-10-05 00:00:00,20
Jake Ellenberger,Jay Hieron,2012-10-05 00:00:00,12
John Dodson,Jussier Formiga,2012-10-05 00:00:00,15
Justin Edwards,Josh Neer,2012-10-05 00:00:00,17
Michael Johnson,Danny Castillo,2012-10-05 00:00:00,18
Mike Pierce,Aaron Simpson,2012-10-05 00:00:00,17
Marcus LeVesseur,Carlo Prater,2012-10-05 00:00:00,17
Jacob Volkmann,Shane Roller,2012-10-05 00:00:00,14
Diego Nunes,Bart Palaszewski,2012-10-05 00:00:00,16
Darren Uyenoyama,Phil Harris,2012-10-05 00:00:00,16
Anderson Silva,Stephan Bonnar,2012-10-13 00:00:00,9
Antonio Rodrigo Nogueira,Dave Herman,2012-10-13 00:00:00,14
Glover Teixeira,Fabio Maldonado,2012-10-13 00:00:00,15
Jon Fitch,Erick Silva,2012-10-13 00:00:00,11
Phil Davis,Wagner Prado,2012-10-13 00:00:00,14
Demian Maia,Rick Story,2012-10-13 00:00:00,15
Rony Jason,Sam Sicilia,2012-10-13 00:00:00,16
Gleison Tibau,Francisco Trinaldo,2012-10-13 00:00:00,15
Diego Brandao,Joey Gambino,2012-10-13 00:00:00,16
Sergio Moraes,Renee Forte,2012-10-13 00:00:00,17
Chris Camozzi,Luiz Cane,2012-10-13 00:00:00,15
Cristiano Marcello,Reza Madadi,2012-10-13 00:00:00,18
Cung Le,Rich Franklin,2012-11-10 00:00:00,21
Dong Hyun Kim,Paulo Thiago,2012-11-10 00:00:00,14
Takanori Gomi,Mac Danzig,2012-11-10 00:00:00,17
Jon Tuck,Zhang Tiequan,2012-11-10 00:00:00,16
Takeya Mizugaki,Jeff Hougland,2012-11-10 00:00:00,16
Alex Caceres,Motonobu Tezuka,2012-11-10 00:00:00,17
John Lineker,Yasuhiro Urushitani,2012-11-10 00:00:00,17
Riki Fukuda,Tom DeBlass,2012-11-10 00:00:00,16
Georges St-Pierre,Carlos Condit,2012-11-17 00:00:00,10
Johny Hendricks,Martin Kampmann,2012-11-17 00:00:00,16
Francis Carmont,Tom Lawlor,2012-11-17 00:00:00,15
Rafael Dos Anjos,Mark Bocek,2012-11-17 00:00:00,17
Pablo Garza,Mark Hominick,2012-11-17 00:00:00,16
Patrick Cote,Alessio Sakara,2012-11-17 00:00:00,19
Cyrille Diabate,Chad Griggs,2012-11-17 00:00:00,15
John Makdessi,Sam Stout,2012-11-17 00:00:00,18
Antonio Carvalho,Rodrigo Damm,2012-11-17 00:00:00,17
Matthew Riddle,John Maguire,2012-11-17 00:00:00,16
Ivan Menjivar,Azamat Gashimov,2012-11-17 00:00:00,16
Darren Elkins,Steven Siler,2012-11-17 00:00:00,17
Benson Henderson,Nate Diaz,2012-12-08 00:00:00,16
Alexander Gustafsson,Mauricio Rua,2012-12-08 00:00:00,15
Rory MacDonald,BJ Penn,2012-12-08 00:00:00,18
Matt Brown,Mike Swick,2012-12-08 00:00:00,19
Yves Edwards,Jeremy Stephens,2012-12-08 00:00:00,15
Raphael Assuncao,Mike Easton,2012-12-08 00:00:00,18
Ramsey Nijem,Joe Proctor,2012-12-08 00:00:00,16
Daron Cruickshank,Henry Martinez,2012-12-08 00:00:00,16
Abel Trujillo,Marcus LeVesseur,2012-12-08 00:00:00,16
Dennis Siver,Nam Phan,2012-12-08 00:00:00,13
Scott Jorgensen,John Albert,2012-12-08 00:00:00,16
Ross Pearson,George Sotiropoulos,2012-12-14 00:00:00,18
Robert Whittaker,Brad Scott,2012-12-14 00:00:00,16
Norman Parke,Colin Fletcher,2012-12-14 00:00:00,16
Hector Lombard,Rousimar Palhares,2012-12-14 00:00:00,20
Chad Mendes,Yaotzin Meza,2012-12-14 00:00:00,15
Mike Pierce,Seth Baczynski,2012-12-14 00:00:00,16
Ben Alloway,Manuel Rodriguez,2012-12-14 00:00:00,16
Mike Wilkinson,Brendan Loughnane,2012-12-14 00:00:00,16
Cody Donovan,Nick Penner,2012-12-14 00:00:00,16
Roy Nelson,Matt Mitrione,2012-12-15 00:00:00,18
Colton Smith,Mike Ricci,2012-12-15 00:00:00,16
Pat Barry,Shane del Rosario,2012-12-15 00:00:00,16
Dustin Poirier,Jonathan Brookins,2012-12-15 00:00:00,15
Mike Pyle,James Head,2012-12-15 00:00:00,15
Johnny Bedford,Marcos Vinicius,2012-12-15 00:00:00,16
Rustam Khabilov,Vinc Pichel,2012-12-15 00:00:00,16
TJ Waldburger,Nick Catone,2012-12-15 00:00:00,16
Hugo Viana,Reuben Duran,2012-12-15 00:00:00,16
Mike Rio,John Cofer,2012-12-15 00:00:00,16
Tim Elliott,Jared Papazian,2012-12-15 00:00:00,16
Cain Velasquez,Junior Dos Santos,2012-12-29 00:00:00,18
Jim Miller,Joe Lauzon,2012-12-29 00:00:00,15
Constantinos Philippou,Tim Boetsch,2012-12-29 00:00:00,17
Yushin Okami,Alan Belcher,2012-12-29 00:00:00,16
Derek Brunson,Chris Leben,2012-12-29 00:00:00,19
Eddie Wineland,Brad Pickett,2012-12-29 00:00:00,18
Erik Perez,Byron Bloodworth,2012-12-29 00:00:00,14
Jamie Varner,Melvin Guillard,2012-12-29 00:00:00,19
Myles Jury,Michael Johnson,2012-12-29 00:00:00,18
Todd Duffee,Philip De Fries,2012-12-29 00:00:00,17
Max Holloway,Leonard Garcia,2012-12-29 00:00:00,13
John Moraga,Chris Cariaso,2012-12-29 00:00:00,18
Vitor Belfort,Michael Bisping,2013-01-19 00:00:00,18
CB Dollaway,Daniel Sarafian,2013-01-19 00:00:00,15
Gabriel Gonzaga,Ben Rothwell,2013-01-19 00:00:00,15
Khabib Nurmagomedov,Thiago Tavares,2013-01-19 00:00:00,17
Godofredo Pepey,Milton Vieira,2013-01-19 00:00:00,17
Ronny Markes,Andrew Craig,2013-01-19 00:00:00,16
Nik Lentz,Diego Nunes,2013-01-19 00:00:00,15
Edson Barboza,Lucas Martins,2013-01-19 00:00:00,14
Ildemar Alcantara,Wagner Prado,2013-01-19 00:00:00,16
Francisco Trinaldo,CJ Keith,2013-01-19 00:00:00,16
Demetrious Johnson,John Dodson,2013-01-26 00:00:00,16
Glover Teixeira,Quinton Jackson,2013-01-26 00:00:00,18
Anthony Pettis,Donald Cerrone,2013-01-26 00:00:00,19
Ricardo Lamas,Erik Koch,2013-01-26 00:00:00,16
TJ Grant,Matt Wiman,2013-01-26 00:00:00,18
Clay Guida,Hatsu Hioki,2013-01-26 00:00:00,15
Pascal Krauss,Mike Stumpf,2013-01-26 00:00:00,16
Ryan Bader,Vladimir Matyushenko,2013-01-26 00:00:00,16
Shawn Jordan,Mike Russow,2013-01-26 00:00:00,19
Rafael Natal,Sean Spencer,2013-01-26 00:00:00,16
David Mitchell,Simeon Thoresen,2013-01-26 00:00:00,18
Jose Aldo,Frankie Edgar,2013-02-02 00:00:00,18
Rogerio Nogueira,Rashad Evans,2013-02-02 00:00:00,22
Antonio Silva,Alistair Overeem,2013-02-02 00:00:00,17
Demian Maia,Jon Fitch,2013-02-02 00:00:00,19
Joseph Benavidez,Ian McCall,2013-02-02 00:00:00,14
Evan Dunham,Gleison Tibau,2013-02-02 00:00:00,18
Tyron Woodley,Jay Hieron,2013-02-02 00:00:00,14
King Green,Jacob Volkmann,2013-02-02 00:00:00,19
Isaac Vallie-Flagg,Yves Edwards,2013-02-02 00:00:00,19
Dustin Kimura,Chico Camus,2013-02-02 00:00:00,17
Francisco Rivera,Edwin Figueroa,2013-02-02 00:00:00,17
Renan Barao,Michael McDonald,2013-02-16 00:00:00,16
Cub Swanson,Dustin Poirier,2013-02-16 00:00:00,18
Jimi Manuwa,Cyrille Diabate,2013-02-16 00:00:00,17
Gunnar Nelson,Jorge Santiago,2013-02-16 00:00:00,14
James Te Huna,Ryan Jimmo,2013-02-16 00:00:00,15
Renee Forte,Terry Etim,2013-02-16 00:00:00,19
Danny Castillo,Paul Sass,2013-02-16 00:00:00,17
Andy Ogle,Josh Grispi,2013-02-16 00:00:00,15
Tom Watson,Stanislav Nedkov,2013-02-16 00:00:00,18
Vaughan Lee,Motonobu Tezuka,2013-02-16 00:00:00,16
Phil Harris,Ulysses Gomez,2013-02-16 00:00:00,16
Ronda Rousey,Liz Carmouche,2013-02-23 00:00:00,16
Lyoto Machida,Dan Henderson,2013-02-23 00:00:00,15
Urijah Faber,Ivan Menjivar,2013-02-23 00:00:00,18
Court McGee,Josh Neer,2013-02-23 00:00:00,15
Robbie Lawler,Josh Koscheck,2013-02-23 00:00:00,21
Brendan Schaub,Lavar Johnson,2013-02-23 00:00:00,17
Michael Chiesa,Anton Kuivanen,2013-02-23 00:00:00,16
Dennis Bermudez,Matt Grice,2013-02-23 00:00:00,14
Sam Stout,Caros Fodor,2013-02-23 00:00:00,16
Kenny Robertson,Brock Jardine,2013-02-23 00:00:00,17
Neil Magny,Jon Manley,2013-02-23 00:00:00,16
Nah-Shon Burrell,Yuri Villefort,2013-02-23 00:00:00,16
Wanderlei Silva,Brian Stann,2013-03-02 00:00:00,19
Mark Hunt,Stefan Struve,2013-03-02 00:00:00,19
Diego Sanchez,Takanori Gomi,2013-03-02 00:00:00,13
Yushin Okami,Hector Lombard,2013-03-02 00:00:00,12
Rani Yahya,Mizuto Hirota,2013-03-02 00:00:00,16
Dong Hyun Kim,Siyar Bahadurzada,2013-03-02 00:00:00,14
Brad Tavares,Riki Fukuda,2013-03-02 00:00:00,14
Takeya Mizugaki,Bryan Caraway,2013-03-02 00:00:00,17
Kazuki Tokudome,Cristiano Marcello,2013-03-02 00:00:00,17
Hyun Gyu Lim,Marcelo Guimaraes,2013-03-02 00:00:00,17
Georges St-Pierre,Nick Diaz,2013-03-16 00:00:00,9
Johny Hendricks,Carlos Condit,2013-03-16 00:00:00,13
Jake Ellenberger,Nate Marquardt,2013-03-16 00:00:00,17
Chris Camozzi,Nick Ring,2013-03-16 00:00:00,16
Mike Ricci,Colin Fletcher,2013-03-16 00:00:00,16
Patrick Cote,Bobby Voelker,2013-03-16 00:00:00,18
Darren Elkins,Antonio Carvalho,2013-03-16 00:00:00,14
Jordan Mein,Dan Miller,2013-03-16 00:00:00,17
John Makdessi,Daron Cruickshank,2013-03-16 00:00:00,17
Rick Story,Quinn Mulhern,2013-03-16 00:00:00,14
TJ Dillashaw,Issei Tamura,2013-03-16 00:00:00,16
George Roop,Reuben Duran,2013-03-16 00:00:00,18
Gegard Mousasi,Ilir Latifi,2013-04-06 00:00:00,16
Ross Pearson,Ryan Couture,2013-04-06 00:00:00,14
Matt Mitrione,Philip De Fries,2013-04-06 00:00:00,15
Brad Pickett,Mike Easton,2013-04-06 00:00:00,18
Diego Brandao,Pablo Garza,2013-04-06 00:00:00,16
Akira Corassani,Robert Peralta,2013-04-06 00:00:00,17
Reza Madadi,Michael Johnson,2013-04-06 00:00:00,18
Tor Troeng,Adam Cella,2013-04-06 00:00:00,16
Adlan Amagov,Chris Spang,2013-04-06 00:00:00,16
Conor McGregor,Marcus Brimage,2013-04-06 00:00:00,19
Ryan LaFlare,Ben Alloway,2013-04-06 00:00:00,17
Tom Lawlor,Michael Kuiper,2013-04-06 00:00:00,17
Papy Abedi,Besam Yousef,2013-04-06 00:00:00,17
Urijah Faber,Scott Jorgensen,2013-04-13 00:00:00,16
Kelvin Gastelum,Uriah Hall,2013-04-13 00:00:00,16
Cat Zingano,Miesha Tate,2013-04-13 00:00:00,16
Travis Browne,Gabriel Gonzaga,2013-04-13 00:00:00,17
Robert McDaniel,Gilbert Smith,2013-04-13 00:00:00,16
Josh Samman,Kevin Casey,2013-04-13 00:00:00,16
Luke Barnatt,Collin Hart,2013-04-13 00:00:00,16
Dylan Andrews,Jimmy Quinlan,2013-04-13 00:00:00,16
Clint Hester,Bristol Marunde,2013-04-13 00:00:00,16
Cole Miller,Bart Palaszewski,2013-04-13 00:00:00,15
Maximo Blanco,Sam Sicilia,2013-04-13 00:00:00,17
Daniel Pineda,Justin Lawrence,2013-04-13 00:00:00,17
Benson Henderson,Gilbert Melendez,2013-04-20 00:00:00,12
Daniel Cormier,Frank Mir,2013-04-20 00:00:00,21
Josh Thomson,Nate Diaz,2013-04-20 00:00:00,19
Matt Brown,Jordan Mein,2013-04-20 00:00:00,14
Chad Mendes,Darren Elkins,2013-04-20 00:00:00,18
Francis Carmont,Lorenz Larkin,2013-04-20 00:00:00,14
Myles Jury,Ramsey Nijem,2013-04-20 00:00:00,16
Joseph Benavidez,Darren Uyenoyama,2013-04-20 00:00:00,16
Jorge Masvidal,Tim Means,2013-04-20 00:00:00,18
TJ Dillashaw,Hugo Viana,2013-04-20 00:00:00,16
Anthony Njokuani,Roger Bowling,2013-04-20 00:00:00,17
Yoel Romero,Clifford Starks,2013-04-20 00:00:00,16
Jon Jones,Chael Sonnen,2013-04-27 00:00:00,12
Michael Bisping,Alan Belcher,2013-04-27 00:00:00,15
Roy Nelson,Cheick Kongo,2013-04-27 00:00:00,18
Phil Davis,Vinny Magalhaes,2013-04-27 00:00:00,12
Rustam Khabilov,Yancy Medeiros,2013-04-27 00:00:00,16
Ovince Saint Preux,Gian Villante,2013-04-27 00:00:00,16
Sara McMann,Sheila Gaff,2013-04-27 00:00:00,16
Bryan Caraway,Johnny Bedford,2013-04-27 00:00:00,17
Cody McKenzie,Leonard Garcia,2013-04-27 00:00:00,14
Steven Siler,Kurt Holobaugh,2013-04-27 00:00:00,15
Vitor Belfort,Luke Rockhold,2013-05-18 00:00:00,12
Jacare Souza,Chris Camozzi,2013-05-18 00:00:00,19
Rafael Dos Anjos,Evan Dunham,2013-05-18 00:00:00,17
Rafael Natal,Joao Zeferino,2013-05-18 00:00:00,16
Nik Lentz,Hacran Dias,2013-05-18 00:00:00,14
Francisco Trinaldo,Mike Rio,2013-05-18 00:00:00,16
Gleison Tibau,John Cholish,2013-05-18 00:00:00,14
Paulo Thiago,Michel Prazeres,2013-05-18 00:00:00,17
Iuri Alcantara,Iliarde Santos,2013-05-18 00:00:00,16
Fabio Maldonado,Roger Hollett,2013-05-18 00:00:00,17
John Lineker,Azamat Gashimov,2013-05-18 00:00:00,16
Jussier Formiga,Chris Cariaso,2013-05-18 00:00:00,18
Lucas Martins,Jeremy Larsen,2013-05-18 00:00:00,16
Cain Velasquez,Antonio Silva,2013-05-25 00:00:00,12
Junior Dos Santos,Mark Hunt,2013-05-25 00:00:00,13
Glover Teixeira,James Te Huna,2013-05-25 00:00:00,17
TJ Grant,Gray Maynard,2013-05-25 00:00:00,19
Donald Cerrone,KJ Noons,2013-05-25 00:00:00,14
Mike Pyle,Rick Story,2013-05-25 00:00:00,16
Dennis Bermudez,Max Holloway,2013-05-25 00:00:00,16
Robert Whittaker,Colton Smith,2013-05-25 00:00:00,16
Khabib Nurmagomedov,Abel Trujillo,2013-05-25 00:00:00,15
Stephen Thompson,Nah-Shon Burrell,2013-05-25 00:00:00,17
George Roop,Brian Bowles,2013-05-25 00:00:00,18
Jeremy Stephens,Estevan Payan,2013-05-25 00:00:00,17
Fabricio Werdum,Antonio Rodrigo Nogueira,2013-06-08 00:00:00,17
Leonardo Santos,William Macario,2013-06-08 00:00:00,16
Thiago Silva,Rafael Cavalcante,2013-06-08 00:00:00,15
Erick Silva,Jason High,2013-06-08 00:00:00,15
Daniel Sarafian,Eddie Mendez,2013-06-08 00:00:00,17
Rony Jason,Mike Wilkinson,2013-06-08 00:00:00,16
Raphael Assuncao,Vaughan Lee,2013-06-08 00:00:00,15
Felipe Arantes,Godofredo Pepey,2013-06-08 00:00:00,16
Ildemar Alcantara,Leandro Silva,2013-06-08 00:00:00,16
Rodrigo Damm,Mizuto Hirota,2013-06-08 00:00:00,16
Caio Magalhaes,Karlos Vemola,2013-06-08 00:00:00,17
Antonio Braga Neto,Anthony Smith,2013-06-08 00:00:00,16
Rashad Evans,Dan Henderson,2013-06-15 00:00:00,14
Stipe Miocic,Roy Nelson,2013-06-15 00:00:00,18
Ryan Jimmo,Igor Pokrajac,2013-06-15 00:00:00,17
Alexis Davis,Rosi Sexton,2013-06-15 00:00:00,16
Shawn Jordan,Pat Barry,2013-06-15 00:00:00,16
Jake Shields,Tyron Woodley,2013-06-15 00:00:00,17
James Krause,Sam Stout,2013-06-15 00:00:00,18
Sean Pierson,Kenny Robertson,2013-06-15 00:00:00,15
Roland Delorme,Edwin Figueroa,2013-06-15 00:00:00,15
Mitch Clarke,John Maguire,2013-06-15 00:00:00,18
Yves Jabouin,Dustin Pague,2013-06-15 00:00:00,14
Chris Weidman,Anderson Silva,2013-07-06 00:00:00,23
Frankie Edgar,Charles Oliveira,2013-07-06 00:00:00,14
Tim Kennedy,Roger Gracie,2013-07-06 00:00:00,16
Mark Munoz,Tim Boetsch,2013-07-06 00:00:00,16
Cub Swanson,Dennis Siver,2013-07-06 00:00:00,18
Andrew Craig,Chris Leben,2013-07-06 00:00:00,17
Norman Parke,Kazuki Tokudome,2013-07-06 00:00:00,17
Gabriel Gonzaga,Dave Herman,2013-07-06 00:00:00,14
Edson Barboza,Rafaello Oliveira,2013-07-06 00:00:00,13
Brian Melancon,Seth Baczynski,2013-07-06 00:00:00,18
Mike Pierce,David Mitchell,2013-07-06 00:00:00,12
Demetrious Johnson,John Moraga,2013-07-27 00:00:00,15
Rory MacDonald,Jake Ellenberger,2013-07-27 00:00:00,18
Robbie Lawler,Bobby Voelker,2013-07-27 00:00:00,14
Liz Carmouche,Jessica Andrade,2013-07-27 00:00:00,17
Jorge Masvidal,Michael Chiesa,2013-07-27 00:00:00,17
Danny Castillo,Tim Means,2013-07-27 00:00:00,15
Melvin Guillard,Mac Danzig,2013-07-27 00:00:00,14
Daron Cruickshank,Yves Edwards,2013-07-27 00:00:00,17
Ed Herman,Trevor Smith,2013-07-27 00:00:00,15
Germaine de Randamie,Julie Kedzie,2013-07-27 00:00:00,16
Justin Salas,Aaron Riley,2013-07-27 00:00:00,15
Yaotzin Meza,John Albert,2013-07-27 00:00:00,16
Jose Aldo,Chan Sung Jung,2013-08-03 00:00:00,15
Phil Davis,Lyoto Machida,2013-08-03 00:00:00,18
Cezar Ferreira,Thiago Santos,2013-08-03 00:00:00,16
Thales Leites,Tom Watson,2013-08-03 00:00:00,15
John Lineker,Jose Maria,2013-08-03 00:00:00,16
Anthony Perosh,Vinny Magalhaes,2013-08-03 00:00:00,16
Amanda Nunes,Sheila Gaff,2013-08-03 00:00:00,16
Sergio Moraes,Neil Magny,2013-08-03 00:00:00,17
Ian McCall,Iliarde Santos,2013-08-03 00:00:00,17
Rani Yahya,Josh Clopton,2013-08-03 00:00:00,14
Francimar Barroso,Ednaldo Oliveira,2013-08-03 00:00:00,16
Viscardi Andrade,Bristol Marunde,2013-08-03 00:00:00,16
Chael Sonnen,Mauricio Rua,2013-08-17 00:00:00,16
Travis Browne,Alistair Overeem,2013-08-17 00:00:00,14
Urijah Faber,Iuri Alcantara,2013-08-17 00:00:00,16
Matt Brown,Mike Pyle,2013-08-17 00:00:00,17
John Howard,Uriah Hall,2013-08-17 00:00:00,15
Michael Johnson,Joe Lauzon,2013-08-17 00:00:00,19
Michael McDonald,Brad Pickett,2013-08-17 00:00:00,15
Conor McGregor,Max Holloway,2013-08-17 00:00:00,16
Steven Siler,Mike Brown,2013-08-17 00:00:00,14
Diego Brandao,Daniel Pineda,2013-08-17 00:00:00,16
Manvel Gamburyan,Cole Miller,2013-08-17 00:00:00,19
Ovince Saint Preux,Cody Donovan,2013-08-17 00:00:00,16
James Vick,Ramsey Nijem,2013-08-17 00:00:00,17
Carlos Condit,Martin Kampmann,2013-08-28 00:00:00,18
Rafael Dos Anjos,Donald Cerrone,2013-08-28 00:00:00,17
Kelvin Gastelum,Brian Melancon,2013-08-28 00:00:00,17
Court McGee,Robert Whittaker,2013-08-28 00:00:00,17
Takeya Mizugaki,Erik Perez,2013-08-28 00:00:00,17
Brad Tavares,Robert McDaniel,2013-08-28 00:00:00,15
Dylan Andrews,Papy Abedi,2013-08-28 00:00:00,15
Brandon Thatch,Justin Edwards,2013-08-28 00:00:00,17
Darren Elkins,Hatsu Hioki,2013-08-28 00:00:00,14
Jason High,James Head,2013-08-28 00:00:00,18
Zak Cummings,Ben Alloway,2013-08-28 00:00:00,16
Anthony Pettis,Benson Henderson,2013-08-31 00:00:00,20
Josh Barnett,Frank Mir,2013-08-31 00:00:00,18
Chad Mendes,Clay Guida,2013-08-31 00:00:00,16
Ben Rothwell,Brandon Vera,2013-08-31 00:00:00,18
Dustin Poirier,Erik Koch,2013-08-31 00:00:00,15
Gleison Tibau,Jamie Varner,2013-08-31 00:00:00,14
Tim Elliott,Louis Gaudinot,2013-08-31 00:00:00,17
